36,144
37,118
37,112
38,101
36,79
37,76
38,74
36,74
37,72
36,69
35,70
33,36
380,30
654,652
691,690
710,724
762,744
779,762
651,774
634,756
776,765
711,773
668,778
667,787
759,799
617,805
699,827
660,833
680,838
653,843
613,846
584,850
534,854
419,857
347,843
361,845
361,849
369,852
367,855
367,856
374,853
387,857
365,873
543,875
517,876
507,877
522,878
538,879
543,880
549,881
533,882
520,881
526,882
501,882
478,884
484,883
483,884
488,885
492,885
495,885
493,885
495,886
504,886
503,886
501,887
505,887
511,887
511,887
512,887
513,888
507,888
502,888
521,888
572,886
639,898
624,895
649,876
564,873
644,889
605,887
529,886
526,874
523,852
522,891
514,870
694,884
490,880
479,876
546,877
384,798
91,682
38,542
11,442
12,399
14,349
13,286
14,210
12,168
14,138
11,125
10,120
9,111
10,102
9,101
