17,97
15,93
15,89
17,87
15,85
14,78
20,42
95,606
521,712
498,743
533,763
494,781
600,799
708,815
637,825
704,832
445,824
447,834
664,847
763,847
817,855
828,862
813,876
820,873
837,877
835,882
807,886
807,895
734,900
742,902
748,904
752,907
745,905
753,906
780,909
762,910
764,912
765,913
766,913
770,915
771,915
775,916
777,918
780,917
781,918
782,919
783,920
782,924
872,921
816,913
892,915
849,906
805,911
880,908
876,905
890,902
880,899
853,895
821,912
757,900
524,884
630,880
746,875
693,866
741,878
708,844
575,892
423,876
73,779
29,636
15,590
21,509
22,466
21,444
24,406
26,354
24,319
22,239
24,212
25,194
27,179
27,167
