21,169
21,158
22,140
22,131
22,108
40,104
46,104
45,103
48,101
49,99
45,91
48,90
51,92
53,90
52,90
49,91
46,89
51,88
14,64
28,31
241,347
525,574
329,609
551,643
527,674
667,698
696,659
717,683
716,751
649,761
309,777
690,788
679,798
724,795
739,790
807,801
739,810
740,818
738,827
751,837
757,845
762,849
727,855
763,871
772,873
776,877
776,878
778,880
779,882
783,883
785,884
787,886
789,886
791,888
792,889
794,890
795,891
796,891
797,892
798,892
799,893
800,893
800,894
800,894
801,894
799,894
797,890
789,871
788,863
780,856
791,847
788,840
776,833
759,822
735,812
728,827
634,822
464,813
681,801
697,788
600,774
613,798
609,850
611,816
486,704
415,803
135,716
57,651
5,578
0,549
0,482
5,447
20,414
25,365
28,331
29,263
29,223
31,204
33,187
33,166
32,165
