20,148
22,132
21,127
25,115
24,100
26,97
23,96
22,96
25,95
26,95
77,92
82,88
93,89
97,88
111,87
106,87
110,89
104,88
95,87
56,84
25,51
0,547
102,391
335,567
365,619
377,658
412,691
314,655
407,681
333,703
395,722
609,742
624,752
629,766
687,780
685,794
624,806
656,816
702,826
732,834
726,841
748,846
697,831
698,838
699,843
702,847
711,852
717,855
720,858
721,860
722,862
724,863
726,865
726,867
728,868
729,870
731,871
733,873
735,874
738,875
740,876
742,877
743,877
745,878
746,878
747,879
747,880
748,880
749,881
750,882
750,882
751,882
751,882
752,881
750,876
746,870
743,880
745,877
740,886
730,864
749,858
764,851
754,860
727,852
737,848
724,854
488,832
428,824
583,815
552,840
325,789
425,833
316,755
363,815
77,737
35,664
27,592
29,573
31,506
33,460
33,426
34,388
34,356
33,321
35,238
35,203
36,179
36,168
