28,151
28,130
28,127
10,74
12,37
313,302
594,494
633,561
617,693
686,715
698,736
722,753
669,768
495,740
610,793
787,791
783,788
803,801
726,814
753,824
751,833
761,841
851,847
863,851
774,856
775,860
752,865
862,869
846,872
791,875
794,877
801,879
804,881
806,882
806,885
796,885
798,887
801,888
815,888
817,889
820,890
822,891
824,892
826,892
826,893
828,894
828,893
815,893
815,890
876,898
820,884
818,891
895,889
889,883
874,880
807,873
811,846
808,837
755,851
768,847
760,836
688,815
689,863
788,859
811,784
785,765
774,832
658,825
253,830
86,748
39,645
26,577
29,505
49,468
92,438
104,412
102,346
97,269
86,240
88,201
91,169
83,155
82,134
