28,170
30,153
30,131
31,125
28,110
28,48
58,587
565,747
657,776
611,797
711,813
662,824
564,833
555,839
506,829
506,838
514,857
687,862
777,864
792,864
767,868
824,875
828,887
831,883
709,886
711,890
711,894
715,898
720,901
719,903
714,906
727,907
739,910
741,912
742,913
746,915
748,916
752,917
753,919
755,919
756,920
756,921
757,921
705,921
762,918
764,914
827,911
793,908
854,904
759,902
768,900
782,904
756,901
644,899
609,896
631,893
502,888
449,884
503,880
642,874
558,868
680,900
658,907
91,814
22,753
0,633
0,549
0,480
0,434
4,407
14,378
14,331
15,287
18,212
19,191
21,179
21,176
