0,144
0,147
0,127
0,65
448,62
657,308
541,724
557,751
558,715
560,718
556,698
549,720
547,736
547,713
543,759
560,769
532,778
488,787
461,788
440,798
556,805
526,812
525,813
478,823
465,803
443,822
364,802
522,827
400,830
265,821
287,825
505,823
520,823
547,822
525,822
571,820
568,820
576,822
526,828
576,846
526,847
567,847
519,846
537,840
540,842
518,839
511,839
510,848
479,850
520,849
533,823
770,848
482,839
548,839
814,831
798,824
788,815
630,846
725,816
622,788
619,775
633,701
541,398
83,203
4,91
0,46
0,48
0,45
0,40
5,35
8,34
11,34
13,33
16,31
14,31
10,31
14,33
