0,79
0,76
0,75
0,70
0,69
0,70
0,66
0,47
0,477
457,591
564,632
548,677
621,684
656,733
547,756
602,773
720,785
749,766
763,813
771,826
775,835
793,840
772,852
814,857
819,862
823,866
827,858
840,864
845,869
848,883
848,886
851,890
849,883
887,873
891,877
893,880
788,882
805,884
880,885
887,886
892,888
894,890
896,891
897,890
895,891
898,892
895,893
885,915
889,913
888,916
892,915
903,916
907,917
898,912
873,910
904,905
903,902
899,897
892,894
892,891
887,887
864,862
824,890
814,877
807,872
799,853
780,887
741,832
429,864
687,872
587,850
558,771
466,883
567,879
107,748
43,671
0,588
0,531
0,476
0,433
0,392
0,363
3,301
3,241
2,220
2,205
3,189
3,181
