22,141
23,122
4,99
2,33
223,760
558,745
570,767
649,785
615,801
665,817
747,826
598,834
818,841
815,832
793,840
784,846
828,855
832,861
819,866
712,871
740,887
745,881
752,884
760,888
763,893
761,896
731,899
762,909
736,910
832,905
880,909
878,911
886,912
886,912
880,914
886,915
888,915
885,916
868,918
889,919
891,918
891,919
892,921
893,921
895,921
894,921
895,921
895,923
896,924
898,923
896,920
894,916
890,914
778,911
889,907
888,912
792,904
881,906
831,904
832,900
776,894
815,895
800,913
713,903
753,882
590,907
741,870
751,888
732,890
719,884
703,878
139,834
58,743
0,628
0,547
0,481
0,448
0,416
0,366
0,315
4,246
5,211
13,183
14,151
14,130
16,121
