79,125
77,121
78,108
75,89
76,89
81,88
84,85
87,83
83,76
81,77
79,76
80,78
82,76
85,78
88,78
87,79
78,78
34,49
0,594
364,789
491,813
408,825
630,834
697,843
741,836
753,845
645,851
695,856
479,862
562,868
591,873
678,878
692,883
799,895
805,899
809,902
694,903
723,902
728,911
822,909
844,912
846,914
717,913
724,917
694,920
822,921
819,922
827,923
820,923
783,925
698,926
690,927
753,928
736,928
769,930
772,930
767,931
753,931
759,932
763,932
765,933
764,933
766,933
811,933
855,931
777,930
764,928
747,925
747,927
750,925
744,922
763,912
738,907
840,912
797,909
729,906
796,902
710,898
505,896
583,906
607,904
727,910
699,908
660,904
353,876
112,799
14,693
22,597
23,513
24,458
21,429
21,379
28,349
26,271
23,227
24,205
25,190
28,183
29,174
