0,65
0,62
0,62
0,63
0,60
0,59
0,56
0,55
0,55
0,52
0,55
0,55
0,36
0,550
373,822
184,845
300,849
488,868
475,876
694,883
696,838
726,846
532,853
693,859
766,866
817,871
804,878
813,883
775,886
705,884
714,885
719,889
726,892
700,895
708,899
753,904
710,907
755,910
718,912
720,914
726,916
719,918
730,919
734,920
737,922
735,923
738,924
743,924
748,924
749,925
750,927
753,929
753,937
754,938
754,938
756,939
756,939
757,939
758,940
758,940
759,939
760,936
759,938
756,934
778,927
752,923
816,925
804,924
823,926
779,924
775,919
841,915
843,908
808,905
822,903
814,921
685,919
692,891
608,886
743,881
416,878
583,871
618,899
618,895
650,889
396,876
151,769
85,694
1,579
0,505
0,445
0,414
0,354
0,290
0,229
0,189
0,163
0,121
0,105
0,82
0,79
