3,149
5,131
5,116
5,98
4,92
1,88
3,83
1,84
1,85
3,83
2,83
2,83
3,82
2,82
1,81
1,81
0,58
0,26
315,769
438,683
593,709
596,735
425,753
632,769
658,780
678,796
739,811
819,807
809,833
822,835
738,831
683,839
797,844
772,861
763,857
845,874
853,878
862,882
873,859
876,888
801,894
801,897
822,890
805,891
797,894
801,898
804,898
814,899
809,900
812,903
813,903
819,904
821,904
822,904
822,907
825,907
824,906
825,909
826,908
825,908
825,908
821,909
834,913
800,909
808,906
842,914
895,902
889,898
876,895
865,892
819,889
858,884
858,878
847,874
750,887
705,856
664,893
618,886
607,885
551,885
612,879
415,862
124,818
52,714
0,613
0,541
0,481
0,438
0,399
0,346
2,272
11,227
21,188
19,168
24,161
24,151
